Time,SolarGeneration(MW), Air_Density(kg/m³), CloudCover, Humidity(%RH), Precipitaion(mm), Temperature(°C), WindSpeed(km/h),Surface_Pressure(hPa), Direct_radiation(W/m²)
8/22/2022 3:45,95.6,1.18,0.01,81,0,23.5,9,1004,29
8/22/2022 4:00,109,1.18,0.01,82,0,23.5,6.5,1005,33
8/22/2022 4:15,965,1.18,0.02,82,0,23.7,4.4,1005,293
8/22/2022 4:30,210,1.18,0.03,80,0,24.5,5.6,1005,64
8/22/2022 4:45,514,1.18,0.08,82,0,23.5,5.6,1005,156
8/22/2022 5:00,1060,1.18,0.09,79,0,24.6,3.3,1005,322
8/22/2022 5:15,1370,1.17,0.09,69,0,26.5,2.7,1005,421
8/22/2022 5:30,1510,1.17,0.03,76,0,26.4,2.4,1005,465
8/22/2022 5:45,1070,1.17,0.02,72,0,24.8,2.4,1005,327
8/22/2022 6:00,1780,1.17,0.01,68,0,26.9,1.9,1005,552
8/22/2022 6:15,1810,1.16,0.01,57,0,28.9,2.5,1005,568
8/22/2022 6:30,1790,1.17,0.01,58,0,27.1,3.5,1005,553
8/22/2022 6:45,2230,1.16,0.01,64,0,27.3,2.4,1005,693
8/22/2022 7:00,2210,1.16,0,56,0,29.5,3.6,1005,700
8/22/2022 7:15,2290,1.16,0,45,0,29.7,6,1006,725
8/22/2022 7:30,2290,1.16,0,56,0,29.7,3.7,1006,724
8/22/2022 7:45,2390,1.15,0,56,0,31.1,4.6,1005,767
8/22/2022 8:00,2370,1.15,0,44,0,32,6.1,1006,767
8/22/2022 8:15,2500,1.15,0,36,0,32,8.1,1005,809
8/22/2022 8:30,2400,1.14,0,39,0,34.3,7.8,1006,791
8/22/2022 8:45,2400,1.14,0,42,0,33.5,7.9,1005,787
8/22/2022 9:00,2480,1.14,0,35,0,34.4,8.3,1005,819
8/22/2022 9:15,2480,1.13,0,35,0,35.7,9.6,1005,830
8/22/2022 9:30,2450,1.13,0,32,0,36,11.1,1005,820
8/22/2022 9:45,2500,1.14,0,35,0,35,11,1005,829
8/22/2022 10:00,2490,1.13,0,31,0,36,11.2,1005,835
8/22/2022 10:15,2480,1.13,0,30,0,36.6,11.7,1005,835
8/22/2022 10:30,2470,1.13,0,31,0,37,12,1005,835
8/22/2022 10:45,2480,1.13,0,31,0,36.4,12.4,1005,835
8/22/2022 11:00,2470,1.13,0,29,0,37,13,1005,835
8/22/2022 11:15,2470,1.13,0,29,0,37.1,13.5,1004,835
8/22/2022 11:30,2420,1.13,0,28,0,37.6,13.3,1004,822
8/22/2022 11:45,2460,1.13,0,28,0,37.2,13.4,1005,832
8/22/2022 12:00,2390,1.12,0,27,0,37.7,13.6,1004,814
8/22/2022 12:15,2160,1.12,0,27,0,37.7,13.7,1004,733
8/22/2022 12:30,2220,1.12,0,27,0,37.7,13.7,1004,755
8/22/2022 12:45,2150,1.12,0,27,0,37.8,13.6,1004,731
8/22/2022 13:00,1980,1.12,0,26,0,37.8,13.8,1004,674
8/22/2022 13:15,1980,1.12,0,26,0,37.7,13.1,1004,675
8/22/2022 13:30,2000,1.12,0,26,0,37.7,13.6,1004,679
8/22/2022 13:45,1990,1.12,0,26,0,37.8,12.9,1004,678
8/22/2022 14:00,2000,1.12,0,26,0,37.7,12.8,1004,679
8/22/2022 14:15,1650,1.13,0,26,0,37.2,12.8,1004,559
8/22/2022 14:30,1580,1.13,0,26,0,37.5,12.4,1004,535
8/22/2022 14:45,1850,1.13,0,26,0,37.2,12,1004,627
8/22/2022 15:00,1540,1.13,0,26,0,37.1,12,1004,521
8/22/2022 15:15,1450,1.13,0,29,0,36.9,12.2,1004,488
8/22/2022 15:30,1550,1.13,0,27,0,36.6,12.2,1004,521
8/22/2022 15:45,1180,1.13,0,28,0,37,12.3,1004,398
8/22/2022 16:00,1080,1.13,0,29,0,36.1,12.9,1004,361
8/22/2022 16:15,502,1.14,0,31,0,34.7,14.2,1004,166
8/22/2022 16:30,589,1.14,0,31,0,34.8,14.7,1004,195
8/22/2022 16:45,316,1.13,0,31,0,35.1,16.5,1004,105
8/22/2022 17:00,75.7,1.14,0,32,0,34.4,18.1,1004,25
8/22/2022 17:15,15.2,1.14,0,37,0,33.7,18.8,1005,5
8/22/2022 17:30,9.21,1.14,0,34,0,32.9,20.3,1005,3
8/22/2022 17:45,18.3,1.14,0,34,0,33.5,20.2,1004,6
8/22/2022 18:00,0,1.14,0,37,0,32.9,24.3,1005,0
8/22/2022 18:15,0,1.15,0,40,0,31,27,1005,0
8/22/2022 18:30,0,1.15,0,45,0,32.4,25.4,1006,0
8/22/2022 18:45,0,1.15,0,38,0,32.2,26.1,1005,0
8/22/2022 19:00,0,1.15,0,47,0,30.8,27.9,1006,0
8/22/2022 19:15,0,1.16,0,51,0,29.4,27.7,1006,0
8/22/2022 19:30,0,1.16,0,54,0,30.1,27.8,1006,0
8/22/2022 19:45,0,1.16,0,50,0,29.7,27.8,1006,0
8/22/2022 20:00,0,1.16,0,55,0,29.2,27.6,1006,0
8/22/2022 20:15,0,1.16,0,62,0,28.2,27.4,1006,0
8/22/2022 20:30,0,1.16,0,60,0,28.6,26.8,1006,0
8/22/2022 20:45,0,1.16,0,62,0,28.8,27.1,1006,0
8/22/2022 21:00,0,1.16,0,63,0,28.1,25.9,1006,0
8/22/2022 21:15,0,1.16,0,64,0,27.6,25.6,1006,0
8/22/2022 21:30,0,1.16,0,66,0,28,24.9,1006,0
8/22/2022 21:45,0,1.16,0,65,0,27.9,24.8,1006,0
8/22/2022 22:00,0,1.17,0,67,0,27.3,23.9,1006,0
8/22/2022 22:15,0,1.17,0,70,0,26.6,23.9,1006,0
8/22/2022 22:30,0,1.17,0,68,0,27,24,1006,0
8/22/2022 22:45,0,1.17,0,70,0,26.6,24.4,1006,0
8/22/2022 23:00,0,1.17,0,70,0,26.6,24.5,1006,0
8/22/2022 23:15,0,1.17,0,71,0,26.3,24.4,1005,0
8/22/2022 23:30,0,1.17,0,72,0,26.3,24.3,1005,0
8/22/2022 23:45,0,1.17,0,71,0,26.3,24.3,1005,0
8/23/2022 0:00,0,1.17,0,72,0,26.1,24.3,1005,0
8/23/2022 0:15,0,1.17,0,73,0,25.9,23.6,1006,0
8/23/2022 0:30,0,1.17,0,73,0,25.7,23.5,1005,0
8/23/2022 0:45,0,1.17,0,73,0,25.9,23.6,1005,0
8/23/2022 1:00,0,1.17,0,73,0,25.7,23.2,1006,0
8/23/2022 1:15,0,1.17,0,73,0,25.5,23,1006,0
8/23/2022 1:30,0,1.17,0,73,0,25.6,22.4,1006,0
8/23/2022 1:45,0,1.17,0,73,0,25.6,22.2,1006,0
8/23/2022 2:00,0,1.17,0,73,0,25.4,21.8,1006,0
8/23/2022 2:15,0,1.17,0,73,0,25.4,21.3,1006,0
8/23/2022 2:30,0,1.17,0,73,0,25.3,20.4,1006,0
8/23/2022 2:45,0,1.17,0,73,0,25.2,21.6,1006,0
8/23/2022 3:00,0,1.17,0,72,0,25.2,20.3,1006,0
8/23/2022 3:15,19.7,1.17,0,72,0,25.2,19.7,1006,6
8/23/2022 3:30,82,1.17,0,72,0,25.2,20.2,1006,25
8/23/2022 3:45,91.8,1.17,0,72,0,25.2,20.2,1006,28
8/23/2022 4:00,112,1.17,0,71,0,25.1,19.5,1006,34
8/23/2022 4:15,1090,1.17,0,67,0,26.3,18.1,1007,335
8/23/2022 4:30,963,1.18,0,69,0,25.3,19,1007,294
8/23/2022 4:45,747,1.17,0,69,0,26.8,17.6,1007,231
8/23/2022 5:00,1210,1.17,0,61,0,27.1,15.9,1007,375
8/23/2022 5:15,1620,1.17,0,53,0,27.6,15.6,1007,503
8/23/2022 5:30,1640,1.16,0,57,0,29.5,15.4,1007,517
8/23/2022 5:45,1320,1.17,0,57,0,27.2,14.6,1007,410
8/23/2022 6:00,1860,1.16,0,47,0,29.9,13.4,1007,589
8/23/2022 6:15,2110,1.16,0,44,0,30.4,12.7,1007,673
8/23/2022 6:30,2150,1.15,0,45,0,30.6,12.6,1007,686
8/23/2022 6:45,1970,1.16,0,43,0,30,12.9,1007,627
8/23/2022 7:00,2190,1.15,0,40,0,32.6,12.1,1007,712
8/23/2022 7:15,2320,1.14,0,36,0,33.7,11.2,1007,762
8/23/2022 7:30,2310,1.15,0,37,0,32.6,9.6,1007,750
8/23/2022 7:45,2380,1.15,0,37,0,33.1,11.2,1007,775
8/23/2022 8:00,2370,1.14,0,35,0,34.4,9.3,1007,782
8/23/2022 8:15,2430,1.14,0,32,0,35.1,8.6,1007,807
8/23/2022 8:30,2440,1.14,0,32,0,34.5,7.2,1007,806
8/23/2022 8:45,2380,1.14,0,35,0,34.8,7.5,1007,789
8/23/2022 9:00,2450,1.13,0,31,0,35.9,6.6,1007,821
8/23/2022 9:15,2480,1.13,0,30,0,36.1,6.5,1007,832
8/23/2022 9:30,2480,1.13,0,29,0,36.3,6.3,1007,833
8/23/2022 9:45,2490,1.13,0,28,0,36,6.6,1007,834
8/23/2022 10:00,2480,1.13,0,27,0,37.1,6.3,1007,840
8/23/2022 10:15,2460,1.13,0,26,0,38.1,8.4,1006,841
8/23/2022 10:30,2470,1.13,0,27,0,37.7,8.8,1006,841
8/23/2022 10:45,2470,1.13,0,27,0,37.8,9.3,1007,842
8/23/2022 11:00,2470,1.13,0,24,0,38.2,9.3,1006,842
8/23/2022 11:15,2430,1.13,0,24,0,38.3,12.1,1006,829
8/23/2022 11:30,2440,1.12,0,24,0,38.6,10.6,1006,835
8/23/2022 11:45,2440,1.12,0,24,0,38.6,12,1006,836
8/23/2022 12:00,2410,1.12,0,22,0,38.9,12.3,1006,827
8/23/2022 12:15,2380,1.12,0.02,21,0,38.9,13.1,1005,818
8/23/2022 12:30,2260,1.12,0.02,22,0,39,13.2,1005,778
8/23/2022 12:45,2340,1.12,0.02,21,0,39,13.7,1006,804
8/23/2022 13:00,2220,1.12,0.02,20,0,39,13.9,1005,763
8/23/2022 13:15,2170,1.12,0.02,20,0,38.9,13.9,1005,745
8/23/2022 13:30,2090,1.12,0.02,20,0,39,13.9,1005,719
8/23/2022 13:45,2110,1.12,0.02,20,0,38.9,13.9,1005,725
8/23/2022 14:00,2050,1.12,0.01,20,0,38.8,13.9,1005,705
8/23/2022 14:15,1800,1.12,0.01,20,0,38.3,13.9,1005,616
8/23/2022 14:30,1910,1.12,0.01,20,0,38.3,14,1005,653
8/23/2022 14:45,1900,1.12,0.01,20,0,38.3,14,1005,651
8/23/2022 15:00,1770,1.12,0.01,20,0,38.1,14,1005,603
8/23/2022 15:15,1420,1.13,0.01,21,0,37,14.2,1005,481
8/23/2022 15:30,1360,1.13,0.01,21,0,37.8,15.1,1005,462
8/23/2022 15:45,1490,1.13,0.01,21,0,37.7,14.1,1005,506
8/23/2022 16:00,1130,1.13,0.01,23,0,36.9,17,1005,383
8/23/2022 16:15,974,1.13,0.01,25,0,36.7,19.1,1005,328
8/23/2022 16:30,905,1.13,0.01,25,0,36.4,17.8,1005,304
8/23/2022 16:45,343,1.13,0.01,24,0,36.2,19.8,1005,115
8/23/2022 17:00,75.4,1.14,0.01,28,0,34.9,25.1,1005,25
8/23/2022 17:15,55.2,1.14,0.01,30,0,33,30.2,1006,18
8/23/2022 17:30,24.2,1.14,0.01,31,0,34.4,32.2,1006,8
8/23/2022 17:45,48.9,1.14,0.01,33,0,33.4,25.3,1005,16
8/23/2022 18:00,0,1.15,0,38,0,32.8,32.7,1006,0
8/23/2022 18:15,0,1.15,0,48,0,32.1,33.2,1006,0
8/23/2022 18:30,0,1.15,0,46,0,32.2,34.2,1006,0
8/23/2022 18:45,0,1.15,0,44,0,32.7,34.3,1007,0
8/23/2022 19:00,0,1.15,0,49,0,30.6,34.8,1007,0
8/23/2022 19:15,0,1.16,0,51,0,29.8,34.2,1007,0
8/23/2022 19:30,0,1.16,0,51,0,29.9,34.6,1007,0
8/23/2022 19:45,0,1.16,0,51,0,30.1,34.8,1007,0
8/23/2022 20:00,0,1.16,0,52,0,29.5,33.9,1007,0
8/23/2022 20:15,0,1.16,0,52,0,29.4,33.7,1006,0
8/23/2022 20:30,0,1.16,0,52,0,29.2,33.1,1006,0
8/23/2022 20:45,0,1.16,0,52,0,29.4,33.7,1006,0
8/23/2022 21:00,0,1.16,0,52,0,28.9,33,1006,0
8/23/2022 21:15,0,1.16,0,52,0,28.6,29.9,1006,0
8/23/2022 21:30,0,1.16,0,52,0,28.8,32.9,1006,0
8/23/2022 21:45,0,1.16,0,52,0,28.8,30.7,1006,0
8/23/2022 22:00,0,1.16,0,51,0,28.4,29.5,1006,0
8/23/2022 22:15,0,1.16,0,51,0,28.4,29.6,1005,0
8/23/2022 22:30,0,1.16,0,51,0,28.4,29.6,1006,0
8/23/2022 22:45,0,1.16,0,51,0,28.2,29.6,1006,0
8/23/2022 23:00,0,1.16,0,51,0,28,29.7,1005,0
8/23/2022 23:15,0,1.16,0,51,0,27.8,29.1,1005,0
8/23/2022 23:30,0,1.16,0,51,0,27.7,28.4,1005,0
8/23/2022 23:45,0,1.16,0,51,0,27.8,29.2,1005,0
8/24/2022 0:00,0,1.16,0,51,0,27.6,27.6,1005,0
8/24/2022 0:15,0,1.16,0,52,0,27.4,24,1005,0
8/24/2022 0:30,0,1.17,0,52,0,27.3,26.4,1005,0
8/24/2022 0:45,0,1.17,0,52,0,27.2,22.3,1005,0
8/24/2022 1:00,0,1.17,0,52,0,27.1,21.7,1005,0
8/24/2022 1:15,0,1.17,0,53,0,27,20.6,1005,0
8/24/2022 1:30,0,1.17,0,53,0,26.9,20.9,1005,0
8/24/2022 1:45,0,1.17,0,54,0,27.1,20.9,1005,0
8/24/2022 2:00,0,1.17,0,54,0,26.5,19.9,1005,0
8/24/2022 2:15,0,1.17,0,55,0,26.1,22.9,1005,0
8/24/2022 2:30,0,1.17,0,55,0,26.4,22.5,1005,0
8/24/2022 2:45,0,1.17,0,56,0,26.2,20.1,1005,0
8/24/2022 3:00,0,1.17,0,56,0,25.9,23.3,1005,0
8/24/2022 3:15,55.5,1.17,0,58,0,25.8,23.7,1005,17
8/24/2022 3:30,6.55,1.17,0,57,0,25.6,23.6,1005,2
8/24/2022 3:45,29.4,1.17,0,58,0,25.7,23.4,1005,9
8/24/2022 4:00,111,1.17,0,58,0,25.6,24.4,1005,34
8/24/2022 4:15,1230,1.17,0,56,0,26.9,21.6,1005,380
8/24/2022 4:30,119,1.17,0,58,0,27.3,22.3,1005,37
8/24/2022 4:45,679,1.17,0,54,0,27,23.3,1005,210
8/24/2022 5:00,1260,1.16,0,52,0,27.4,20.9,1005,392
8/24/2022 5:15,1690,1.16,0,52,0,28.5,19,1005,530
8/24/2022 5:30,1310,1.16,0,51,0,27.8,18.9,1005,409
8/24/2022 5:45,1920,1.16,0,49,0,28.3,15.5,1005,600
8/24/2022 6:00,1890,1.15,0,42,0,30.4,15,1005,603
8/24/2022 6:15,2040,1.15,0,35,0,30.8,14.2,1005,653
8/24/2022 6:30,2040,1.15,0,39,0,32.1,13.8,1005,661
8/24/2022 6:45,2210,1.15,0,40,0,31.6,14.6,1005,711
8/24/2022 7:00,2210,1.14,0,34,0,33.2,12.2,1005,722
8/24/2022 7:15,2390,1.14,0,30,0,33.6,9.5,1005,784
8/24/2022 7:30,2220,1.14,0,33,0,33.4,9.9,1005,726
8/24/2022 7:45,2230,1.13,0,30,0,35.3,11,1005,741
8/24/2022 8:00,2360,1.13,0,28,0,35.4,8.7,1005,787
8/24/2022 8:15,2370,1.13,0,26,0,37,5.3,1005,802
8/24/2022 8:30,2350,1.13,0,27,0,36.4,5.3,1005,788
8/24/2022 8:45,2400,1.13,0,26,0,37,7.3,1005,812
8/24/2022 9:00,2430,1.13,0,24,0,37.1,4.8,1005,823
8/24/2022 9:15,2460,1.13,0,23,0,37.8,4.5,1005,838
8/24/2022 9:30,2450,1.13,0,24,0,37.8,4.6,1005,834
8/24/2022 9:45,2470,1.13,0,23,0,37.6,2.9,1005,837
8/24/2022 10:00,2450,1.12,0,22,0,38.3,1.8,1004,838
8/24/2022 10:15,2450,1.12,0,22,0,38.5,4.3,1004,839
8/24/2022 10:30,2440,1.12,0,21,0,39,3.7,1004,839
8/24/2022 10:45,2440,1.12,0,22,0,38.9,3.7,1004,839
8/24/2022 11:00,2440,1.12,0,20,0,39.2,4.6,1004,839
8/24/2022 11:15,2290,1.12,0,20,0,39.6,5.3,1004,791
8/24/2022 11:30,2230,1.12,0,20,0,39.7,5,1004,770
8/24/2022 11:45,2410,1.12,0,20,0,39.8,5.2,1004,834
8/24/2022 12:00,2190,1.12,0,19,0,39.8,6.6,1003,759
8/24/2022 12:15,2230,1.12,0,19,0,40,6.7,1003,774
8/24/2022 12:30,2230,1.12,0,19,0,39.8,7.2,1003,773
8/24/2022 12:45,2230,1.12,0,19,0,39.9,6.7,1003,773
8/24/2022 13:00,2250,1.12,0,18,0,40.1,7.9,1003,780
8/24/2022 13:15,2080,1.12,0,18,0,40.1,7.9,1003,724
8/24/2022 13:30,2130,1.12,0,18,0,40.1,7.7,1003,739
8/24/2022 13:45,2100,1.12,0,18,0,40.1,7.8,1003,731
8/24/2022 14:00,2010,1.12,0,18,0,40,7.7,1003,696
8/24/2022 14:15,1940,1.12,0,18,0,39.9,7.7,1003,673
8/24/2022 14:30,1990,1.12,0,18,0,39.5,7.1,1003,688
8/24/2022 14:45,1880,1.12,0,18,0,39.7,7.1,1003,651
8/24/2022 15:00,1700,1.12,0,18,0,39.5,7,1002,587
8/24/2022 15:15,1590,1.12,0,21,0,38.8,6.1,1002,546
8/24/2022 15:30,1240,1.12,0,19,0,38.4,6.7,1002,423
8/24/2022 15:45,1170,1.12,0,19,0,38.5,6.1,1002,400
8/24/2022 16:00,1100,1.12,0,21,0,38.2,5.1,1002,375
8/24/2022 16:15,759,1.12,0,22,0,37.8,6.6,1003,258
8/24/2022 16:30,365,1.12,0,25,0,37.6,6.1,1002,124
8/24/2022 16:45,200,1.12,0,22,0,37.6,6.3,1003,68
8/24/2022 17:00,39,1.13,0,25,0,35.6,7.2,1003,13
8/24/2022 17:15,18.4,1.14,0,26,0,33,21.7,1004,6
8/24/2022 17:30,39.4,1.14,0,29,0,34.5,17.7,1003,13
8/24/2022 17:45,21.3,1.14,0,30,0,33.8,14.9,1003,7
8/24/2022 18:00,0,1.14,0,33,0,32.7,23,1004,0
8/24/2022 18:15,0,1.15,0,38,0,31.7,25.7,1004,0
8/24/2022 18:30,0,1.15,0,47,0,30.6,25.6,1005,0
8/24/2022 18:45,0,1.14,0,34,0,32.6,27.1,1005,0
8/24/2022 19:00,0,1.16,0,48,0,29.8,32.6,1005,0
8/24/2022 19:15,0,1.16,0,51,0,29.7,32,1005,0
8/24/2022 19:30,0,1.16,0,50,0,28.9,31.7,1005,0
8/24/2022 19:45,0,1.16,0,57,0,29.6,30.6,1005,0
8/24/2022 20:00,0,1.16,0,57,0,28.3,30,1005,0
8/24/2022 20:15,0,1.16,0,61,0,27.9,29.9,1006,0
8/24/2022 20:30,0,1.16,0,59,0,28.2,29.5,1006,0
8/24/2022 20:45,0,1.16,0,63,0,27.8,29.5,1006,0
8/24/2022 21:00,0,1.17,0,64,0,27.3,28.1,1006,0
8/24/2022 21:15,0,1.17,0,69,0,27.1,27.6,1006,0
8/24/2022 21:30,0,1.17,0,67,0,26.8,27.4,1006,0
8/24/2022 21:45,0,1.17,0,68,0,26.6,27.8,1006,0
8/24/2022 22:00,0,1.17,0,70,0,26.6,26.3,1006,0
8/24/2022 22:15,0,1.17,0,71,0,26.2,26,1006,0
8/24/2022 22:30,0,1.17,0,71,0,26,26.2,1006,0
8/24/2022 22:45,0,1.17,0,71,0,26.1,25.7,1006,0
8/24/2022 23:00,0,1.17,0,74,0,26,25.2,1006,0
8/24/2022 23:15,0,1.17,0,76,0,26,25.2,1006,0
8/24/2022 23:30,0,1.17,0,77,0,25.6,24.4,1006,0
8/24/2022 23:45,0,1.17,0,77,0,25.7,25,1006,0
8/25/2022 0:00,0,1.17,0,77,0,25.5,24.2,1005,0
8/25/2022 0:15,0,1.17,0,79,0,25.4,23.1,1005,0
8/25/2022 0:30,0,1.17,0,80,0,25.4,23.1,1005,0
8/25/2022 0:45,0,1.17,0,79,0,25,23.8,1005,0
8/25/2022 1:00,0,1.17,0,80,0,25,23,1005,0
8/25/2022 1:15,0,1.18,0,82,0,24.6,22.5,1005,0
8/25/2022 1:30,0,1.17,0,83,0,25,22.5,1005,0
8/25/2022 1:45,0,1.17,0,82,0,24.9,22.9,1005,0
8/25/2022 2:00,0,1.18,0,83,0,24.6,22.4,1006,0
8/25/2022 2:15,0,1.18,0.01,84,0,24.2,22.7,1006,0
8/25/2022 2:30,0,1.18,0.02,85,0,24.2,22.9,1006,0
8/25/2022 2:45,0,1.18,0.02,84,0,24.5,22.8,1006,0
8/25/2022 3:00,0,1.18,0.02,86,0,24.2,23.1,1005,0
8/25/2022 3:15,3.29,1.18,0.06,87,0,24.1,23,1006,1
8/25/2022 3:30,19.8,1.18,0.08,87,0,24,22.8,1005,6
8/25/2022 3:45,55.9,1.18,0.06,88,0,24.2,22.9,1006,17
8/25/2022 4:00,75.7,1.18,0.09,88,0,24,22.6,1006,23
8/25/2022 4:15,351,1.18,0.24,83,0,25,22.7,1006,109
8/25/2022 4:30,135,1.18,0.3,87,0,24.7,22.9,1006,43
8/25/2022 4:45,270,1.18,0.5,83,0,24.8,22.8,1006,95
8/25/2022 5:00,971,1.17,0.51,82,0,25.3,22.9,1006,344
8/25/2022 5:15,1450,1.17,0.41,80,0,26.8,23.3,1006,495
8/25/2022 5:30,1370,1.17,0.43,74,0,27.2,23,1006,475
8/25/2022 5:45,1210,1.17,0.39,75,0,27,22.9,1006,411
8/25/2022 6:00,1650,1.17,0.34,71,0,27.3,23.3,1006,547
8/25/2022 6:15,1800,1.16,0.18,66,0,27.8,21.8,1006,560
8/25/2022 6:30,1680,1.16,0.28,66,0,29.2,23,1006,550
8/25/2022 6:45,1810,1.17,0.1,63,0,27.4,21.2,1006,561
8/25/2022 7:00,1790,1.16,0.07,62,0,29.2,21.1,1006,563
8/25/2022 7:15,1990,1.16,0.03,59,0,30,20.6,1006,632
8/25/2022 7:30,1810,1.16,0.04,55,0,29.3,20.6,1006,570
8/25/2022 7:45,1890,1.15,0.04,58,0,30.5,21.1,1006,601
8/25/2022 8:00,2000,1.15,0.02,52,0,31.1,19.1,1006,639
8/25/2022 8:15,2250,1.15,0.01,51,0,32.7,18.6,1006,730
8/25/2022 8:30,2010,1.15,0.02,48,0,31.8,17.8,1006,647
8/25/2022 8:45,2370,1.14,0.02,51,0,32.9,19,1006,770
8/25/2022 9:00,2360,1.14,0,45,0,33,17.8,1006,770
8/25/2022 9:15,2480,1.14,0,43,0,33.1,16.9,1006,808
8/25/2022 9:30,2470,1.14,0,43,0,34.2,17.6,1006,813
8/25/2022 9:45,2470,1.14,0,40,0,33.4,17.5,1006,808
8/25/2022 10:00,2490,1.14,0,39,0,34.6,16.7,1005,822
8/25/2022 10:15,2300,1.13,0.2,36,0,35.4,16.1,1005,764
8/25/2022 10:30,2230,1.14,0.03,39,0,34.7,16.1,1005,737
8/25/2022 10:45,2280,1.14,0.01,37,0,35.2,16.6,1005,757
8/25/2022 11:00,2190,1.13,0.22,35,0,35.5,15.8,1005,736
8/25/2022 11:15,2210,1.13,0.23,33,0,35.7,16.3,1005,747
8/25/2022 11:30,2180,1.13,0.24,35,0,35.6,16.6,1005,740
8/25/2022 11:45,2180,1.13,0.24,33,0,35.9,16.7,1004,744
8/25/2022 12:00,2200,1.13,0.24,32,0,36.2,16.7,1004,750
8/25/2022 12:15,2240,1.13,0.16,32,0,36.5,17.2,1004,753
8/25/2022 12:30,2240,1.13,0.14,32,0,36.3,18,1004,753
8/25/2022 12:45,2240,1.13,0.21,31,0,36.3,17.8,1004,754
8/25/2022 13:00,2270,1.13,0.13,30,0,36.5,18.2,1004,763
8/25/2022 13:15,1880,1.13,0.12,30,0,36.5,18.5,1004,632
8/25/2022 13:30,2020,1.13,0.13,30,0,36.5,18.3,1004,680
8/25/2022 13:45,2000,1.13,0.12,30,0,36.5,18.8,1004,673
8/25/2022 14:00,1860,1.13,0.1,30,0,36.5,19.2,1004,626
8/25/2022 14:15,1350,1.13,0.1,31,0,36,19.5,1004,453
8/25/2022 14:30,1810,1.13,0.09,31,0,35.8,21.1,1004,605
8/25/2022 14:45,1410,1.13,0.09,32,0,35.6,19.7,1004,469
8/25/2022 15:00,1240,1.13,0.08,32,0,35.5,21.3,1004,412
8/25/2022 15:15,890,1.14,0.12,33,0,34.6,24.5,1004,294
8/25/2022 15:30,1030,1.13,0.11,37,0,35.4,24.7,1004,343
8/25/2022 15:45,973,1.14,0.11,36,0,34.1,22.3,1004,320
8/25/2022 16:00,832,1.14,0.14,39,0,33.4,24.9,1004,272
8/25/2022 16:15,130,1.15,0.14,47,0,31.9,29.2,1005,42
8/25/2022 16:30,90.2,1.15,0.09,44,0,31.6,29.8,1004,29
8/25/2022 16:45,618,1.15,0.13,42,0,31.2,25.5,1004,198
8/25/2022 17:00,43.7,1.15,0.08,51,0,31.1,30.6,1005,14
8/25/2022 17:15,15.6,1.15,0.06,56,0,31,30.7,1006,5
8/25/2022 17:30,41,1.16,0.07,57,0,29.9,31.5,1006,13
8/25/2022 17:45,9.49,1.16,0.08,56,0,29.6,31.5,1005,3
8/25/2022 18:00,0,1.16,0.05,58,0,29.5,32.2,1006,0
8/25/2022 18:15,0,1.16,0.03,60,0,29.1,29.6,1006,0
8/25/2022 18:30,0,1.16,0.04,59,0,28.6,29.9,1006,0
8/25/2022 18:45,0,1.16,0.01,59,0,29,31.2,1006,0
8/25/2022 19:00,0,1.16,0,61,0,28.4,28.9,1006,0
8/25/2022 19:15,0,1.16,0,66,0,28.4,26.2,1007,0
8/25/2022 19:30,0,1.16,0,65,0,28.3,27.1,1006,0
8/25/2022 19:45,0,1.17,0,64,0,27.5,26.4,1007,0
8/25/2022 20:00,0,1.17,0,66,0,27.4,25.5,1007,0
8/25/2022 20:15,0,1.17,0,70,0,27.4,23.4,1007,0
8/25/2022 20:30,0,1.17,0,68,0,27,22.5,1007,0
8/25/2022 20:45,0,1.17,0,67,0,27.3,23.1,1007,0
8/25/2022 21:00,0,1.17,0,70,0,26.6,22.3,1007,0
8/25/2022 21:15,0,1.17,0,71,0,26.5,19.5,1007,0
8/25/2022 21:30,0,1.17,0,72,0,26.5,20,1007,0
8/25/2022 21:45,0,1.17,0,72,0,26.1,18,1006,0
8/25/2022 22:00,0,1.17,0,73,0,25.8,17.7,1006,0
8/25/2022 22:15,0,1.17,0,75,0,25.3,16.9,1006,0
8/25/2022 22:30,0,1.17,0,75,0,25.7,17.7,1006,0
8/25/2022 22:45,0,1.17,0,75,0,25.7,17.7,1006,0
8/25/2022 23:00,0,1.17,0,76,0,25.1,16.6,1006,0
8/25/2022 23:15,0,1.18,0.02,78,0,24.5,16.7,1006,0
8/25/2022 23:30,0,1.18,0.01,77,0,24.7,16.8,1006,0
8/25/2022 23:45,0,1.18,0.02,79,0,25,16.9,1006,0
8/26/2022 0:00,0,1.18,0.02,79,0,24.4,17,1006,0
8/26/2022 0:15,0,1.18,0.02,80,0,24.2,17,1006,0
8/26/2022 0:30,0,1.18,0.02,80,0,24,17.1,1006,0
8/26/2022 0:45,0,1.18,0.02,82,0,23.8,17.3,1006,0
8/26/2022 1:00,0,1.18,0.02,82,0,23.8,17.3,1006,0
8/26/2022 1:15,0,1.18,0.03,83,0,23.4,17.1,1006,0
8/26/2022 1:30,0,1.18,0.03,85,0,23.3,17.1,1006,0
8/26/2022 1:45,0,1.18,0.03,83,0,23.6,17.2,1006,0
8/26/2022 2:00,0,1.18,0.04,85,0,23.2,17,1006,0
